id,source,target,type,description
REL_COMP_154,PERSON_COMP_154,FIR_154,COMPLAINANT_OF,Complainant for FIR 154
REL_COMP_155,PERSON_COMP_155,FIR_155,COMPLAINANT_OF,Complainant for FIR 155
REL_COMP_156,PERSON_COMP_156,FIR_156,COMPLAINANT_OF,Complainant for FIR 156
REL_COMP_157,PERSON_COMP_157,FIR_157,COMPLAINANT_OF,Complainant for FIR 157
REL_COMP_158,PERSON_COMP_158,FIR_158,COMPLAINANT_OF,Complainant for FIR 158
REL_COMP_159,PERSON_COMP_159,FIR_159,COMPLAINANT_OF,Complainant for FIR 159
REL_COMP_160,PERSON_COMP_160,FIR_160,COMPLAINANT_OF,Complainant for FIR 160
REL_COMP_161,PERSON_COMP_161,FIR_161,COMPLAINANT_OF,Complainant for FIR 161
REL_COMP_162,PERSON_COMP_162,FIR_162,COMPLAINANT_OF,Complainant for FIR 162
REL_COMP_163,PERSON_COMP_163,FIR_163,COMPLAINANT_OF,Complainant for FIR 163
REL_COMP_164,PERSON_COMP_164,FIR_164,COMPLAINANT_OF,Complainant for FIR 164
REL_COMP_165,PERSON_COMP_165,FIR_165,COMPLAINANT_OF,Complainant for FIR 165
REL_COMP_166,PERSON_COMP_166,FIR_166,COMPLAINANT_OF,Complainant for FIR 166
REL_COMP_167,PERSON_COMP_167,FIR_167,COMPLAINANT_OF,Complainant for FIR 167
REL_COMP_168,PERSON_COMP_168,FIR_168,COMPLAINANT_OF,Complainant for FIR 168
REL_COMP_169,PERSON_COMP_169,FIR_169,COMPLAINANT_OF,Complainant for FIR 169
REL_COMP_170,PERSON_COMP_170,FIR_170,COMPLAINANT_OF,Complainant for FIR 170
REL_COMP_171,PERSON_COMP_171,FIR_171,COMPLAINANT_OF,Complainant for FIR 171
REL_COMP_172,PERSON_COMP_172,FIR_172,COMPLAINANT_OF,Complainant for FIR 172
REL_COMP_173,PERSON_COMP_173,FIR_173,COMPLAINANT_OF,Complainant for FIR 173
REL_COMP_174,PERSON_COMP_174,FIR_174,COMPLAINANT_OF,Complainant for FIR 174
REL_COMP_175,PERSON_COMP_175,FIR_175,COMPLAINANT_OF,Complainant for FIR 175
REL_COMP_176,PERSON_COMP_176,FIR_176,COMPLAINANT_OF,Complainant for FIR 176
REL_COMP_177,PERSON_COMP_177,FIR_177,COMPLAINANT_OF,Complainant for FIR 177
REL_COMP_178,PERSON_COMP_178,FIR_178,COMPLAINANT_OF,Complainant for FIR 178
REL_COMP_179,PERSON_COMP_179,FIR_179,COMPLAINANT_OF,Complainant for FIR 179
REL_COMP_180,PERSON_COMP_180,FIR_180,COMPLAINANT_OF,Complainant for FIR 180
REL_COMP_181,PERSON_COMP_181,FIR_181,COMPLAINANT_OF,Complainant for FIR 181
REL_COMP_182,PERSON_COMP_182,FIR_182,COMPLAINANT_OF,Complainant for FIR 182
REL_COMP_183,PERSON_COMP_183,FIR_183,COMPLAINANT_OF,Complainant for FIR 183
REL_COMP_184,PERSON_COMP_184,FIR_184,COMPLAINANT_OF,Complainant for FIR 184
REL_COMP_185,PERSON_COMP_185,FIR_185,COMPLAINANT_OF,Complainant for FIR 185
REL_COMP_186,PERSON_COMP_186,FIR_186,COMPLAINANT_OF,Complainant for FIR 186
REL_COMP_187,PERSON_COMP_187,FIR_187,COMPLAINANT_OF,Complainant for FIR 187
REL_COMP_188,PERSON_COMP_188,FIR_188,COMPLAINANT_OF,Complainant for FIR 188
REL_COMP_189,PERSON_COMP_189,FIR_189,COMPLAINANT_OF,Complainant for FIR 189
REL_COMP_190,PERSON_COMP_190,FIR_190,COMPLAINANT_OF,Complainant for FIR 190
REL_COMP_191,PERSON_COMP_191,FIR_191,COMPLAINANT_OF,Complainant for FIR 191
REL_COMP_192,PERSON_COMP_192,FIR_192,COMPLAINANT_OF,Complainant for FIR 192
REL_COMP_193,PERSON_COMP_193,FIR_193,COMPLAINANT_OF,Complainant for FIR 193
REL_COMP_194,PERSON_COMP_194,FIR_194,COMPLAINANT_OF,Complainant for FIR 194
REL_COMP_195,PERSON_COMP_195,FIR_195,COMPLAINANT_OF,Complainant for FIR 195
REL_COMP_196,PERSON_COMP_196,FIR_196,COMPLAINANT_OF,Complainant for FIR 196
REL_COMP_197,PERSON_COMP_197,FIR_197,COMPLAINANT_OF,Complainant for FIR 197
REL_COMP_198,PERSON_COMP_198,FIR_198,COMPLAINANT_OF,Complainant for FIR 198
REL_COMP_199,PERSON_COMP_199,FIR_199,COMPLAINANT_OF,Complainant for FIR 199
REL_COMP_200,PERSON_COMP_200,FIR_200,COMPLAINANT_OF,Complainant for FIR 200
REL_COMP_201,PERSON_COMP_201,FIR_201,COMPLAINANT_OF,Complainant for FIR 201
REL_COMP_202,PERSON_COMP_202,FIR_202,COMPLAINANT_OF,Complainant for FIR 202
REL_COMP_203,PERSON_COMP_203,FIR_203,COMPLAINANT_OF,Complainant for FIR 203
REL_COMP_204,PERSON_COMP_204,FIR_204,COMPLAINANT_OF,Complainant for FIR 204
REL_COMP_205,PERSON_COMP_205,FIR_205,COMPLAINANT_OF,Complainant for FIR 205
REL_COMP_206,PERSON_COMP_206,FIR_206,COMPLAINANT_OF,Complainant for FIR 206
REL_COMP_207,PERSON_COMP_207,FIR_207,COMPLAINANT_OF,Complainant for FIR 207
REL_COMP_208,PERSON_COMP_208,FIR_208,COMPLAINANT_OF,Complainant for FIR 208
REL_COMP_209,PERSON_COMP_209,FIR_209,COMPLAINANT_OF,Complainant for FIR 209
REL_COMP_210,PERSON_COMP_210,FIR_210,COMPLAINANT_OF,Complainant for FIR 210
REL_COMP_211,PERSON_COMP_211,FIR_211,COMPLAINANT_OF,Complainant for FIR 211
REL_COMP_212,PERSON_COMP_212,FIR_212,COMPLAINANT_OF,Complainant for FIR 212
REL_COMP_213,PERSON_COMP_213,FIR_213,COMPLAINANT_OF,Complainant for FIR 213
REL_COMP_214,PERSON_COMP_214,FIR_214,COMPLAINANT_OF,Complainant for FIR 214
REL_COMP_215,PERSON_COMP_215,FIR_215,COMPLAINANT_OF,Complainant for FIR 215
REL_COMP_216,PERSON_COMP_216,FIR_216,COMPLAINANT_OF,Complainant for FIR 216
REL_COMP_217,PERSON_COMP_217,FIR_217,COMPLAINANT_OF,Complainant for FIR 217
REL_COMP_218,PERSON_COMP_218,FIR_218,COMPLAINANT_OF,Complainant for FIR 218
REL_COMP_219,PERSON_COMP_219,FIR_219,COMPLAINANT_OF,Complainant for FIR 219
REL_COMP_220,PERSON_COMP_220,FIR_220,COMPLAINANT_OF,Complainant for FIR 220
REL_COMP_221,PERSON_COMP_221,FIR_221,COMPLAINANT_OF,Complainant for FIR 221
REL_COMP_222,PERSON_COMP_222,FIR_222,COMPLAINANT_OF,Complainant for FIR 222
REL_COMP_223,PERSON_COMP_223,FIR_223,COMPLAINANT_OF,Complainant for FIR 223
REL_COMP_224,PERSON_COMP_224,FIR_224,COMPLAINANT_OF,Complainant for FIR 224
REL_COMP_225,PERSON_COMP_225,FIR_225,COMPLAINANT_OF,Complainant for FIR 225
REL_COMP_226,PERSON_COMP_226,FIR_226,COMPLAINANT_OF,Complainant for FIR 226
REL_COMP_227,PERSON_COMP_227,FIR_227,COMPLAINANT_OF,Complainant for FIR 227
REL_COMP_228,PERSON_COMP_228,FIR_228,COMPLAINANT_OF,Complainant for FIR 228
REL_COMP_229,PERSON_COMP_229,FIR_229,COMPLAINANT_OF,Complainant for FIR 229
REL_COMP_230,PERSON_COMP_230,FIR_230,COMPLAINANT_OF,Complainant for FIR 230
REL_COMP_231,PERSON_COMP_231,FIR_231,COMPLAINANT_OF,Complainant for FIR 231
REL_COMP_232,PERSON_COMP_232,FIR_232,COMPLAINANT_OF,Complainant for FIR 232
REL_COMP_233,PERSON_COMP_233,FIR_233,COMPLAINANT_OF,Complainant for FIR 233
REL_COMP_234,PERSON_COMP_234,FIR_234,COMPLAINANT_OF,Complainant for FIR 234
REL_COMP_235,PERSON_COMP_235,FIR_235,COMPLAINANT_OF,Complainant for FIR 235
REL_COMP_236,PERSON_COMP_236,FIR_236,COMPLAINANT_OF,Complainant for FIR 236
REL_COMP_237,PERSON_COMP_237,FIR_237,COMPLAINANT_OF,Complainant for FIR 237
REL_COMP_238,PERSON_COMP_238,FIR_238,COMPLAINANT_OF,Complainant for FIR 238
REL_COMP_239,PERSON_COMP_239,FIR_239,COMPLAINANT_OF,Complainant for FIR 239
REL_COMP_240,PERSON_COMP_240,FIR_240,COMPLAINANT_OF,Complainant for FIR 240
REL_COMP_241,PERSON_COMP_241,FIR_241,COMPLAINANT_OF,Complainant for FIR 241
REL_COMP_242,PERSON_COMP_242,FIR_242,COMPLAINANT_OF,Complainant for FIR 242
REL_COMP_243,PERSON_COMP_243,FIR_243,COMPLAINANT_OF,Complainant for FIR 243
REL_COMP_244,PERSON_COMP_244,FIR_244,COMPLAINANT_OF,Complainant for FIR 244
REL_COMP_245,PERSON_COMP_245,FIR_245,COMPLAINANT_OF,Complainant for FIR 245
REL_COMP_246,PERSON_COMP_246,FIR_246,COMPLAINANT_OF,Complainant for FIR 246
REL_COMP_247,PERSON_COMP_247,FIR_247,COMPLAINANT_OF,Complainant for FIR 247
REL_COMP_248,PERSON_COMP_248,FIR_248,COMPLAINANT_OF,Complainant for FIR 248
REL_COMP_249,PERSON_COMP_249,FIR_249,COMPLAINANT_OF,Complainant for FIR 249
REL_COMP_250,PERSON_COMP_250,FIR_250,COMPLAINANT_OF,Complainant for FIR 250
REL_COMP_251,PERSON_COMP_251,FIR_251,COMPLAINANT_OF,Complainant for FIR 251
REL_COMP_252,PERSON_COMP_252,FIR_252,COMPLAINANT_OF,Complainant for FIR 252
REL_COMP_253,PERSON_COMP_253,FIR_253,COMPLAINANT_OF,Complainant for FIR 253
REL_COMP_254,PERSON_COMP_254,FIR_254,COMPLAINANT_OF,Complainant for FIR 254
REL_COMP_255,PERSON_COMP_255,FIR_255,COMPLAINANT_OF,Complainant for FIR 255
REL_COMP_256,PERSON_COMP_256,FIR_256,COMPLAINANT_OF,Complainant for FIR 256
REL_COMP_257,PERSON_COMP_257,FIR_257,COMPLAINANT_OF,Complainant for FIR 257
REL_COMP_258,PERSON_COMP_258,FIR_258,COMPLAINANT_OF,Complainant for FIR 258
REL_COMP_259,PERSON_COMP_259,FIR_259,COMPLAINANT_OF,Complainant for FIR 259
REL_COMP_260,PERSON_COMP_260,FIR_260,COMPLAINANT_OF,Complainant for FIR 260
REL_COMP_261,PERSON_COMP_261,FIR_261,COMPLAINANT_OF,Complainant for FIR 261
REL_COMP_262,PERSON_COMP_262,FIR_262,COMPLAINANT_OF,Complainant for FIR 262
REL_COMP_263,PERSON_COMP_263,FIR_263,COMPLAINANT_OF,Complainant for FIR 263
REL_COMP_264,PERSON_COMP_264,FIR_264,COMPLAINANT_OF,Complainant for FIR 264
REL_COMP_265,PERSON_COMP_265,FIR_265,COMPLAINANT_OF,Complainant for FIR 265
REL_COMP_266,PERSON_COMP_266,FIR_266,COMPLAINANT_OF,Complainant for FIR 266
REL_COMP_267,PERSON_COMP_267,FIR_267,COMPLAINANT_OF,Complainant for FIR 267
REL_COMP_268,PERSON_COMP_268,FIR_268,COMPLAINANT_OF,Complainant for FIR 268
REL_COMP_269,PERSON_COMP_269,FIR_269,COMPLAINANT_OF,Complainant for FIR 269
REL_COMP_270,PERSON_COMP_270,FIR_270,COMPLAINANT_OF,Complainant for FIR 270
REL_COMP_271,PERSON_COMP_271,FIR_271,COMPLAINANT_OF,Complainant for FIR 271
REL_COMP_272,PERSON_COMP_272,FIR_272,COMPLAINANT_OF,Complainant for FIR 272
REL_COMP_273,PERSON_COMP_273,FIR_273,COMPLAINANT_OF,Complainant for FIR 273
REL_COMP_274,PERSON_COMP_274,FIR_274,COMPLAINANT_OF,Complainant for FIR 274
REL_COMP_275,PERSON_COMP_275,FIR_275,COMPLAINANT_OF,Complainant for FIR 275
REL_COMP_276,PERSON_COMP_276,FIR_276,COMPLAINANT_OF,Complainant for FIR 276
REL_COMP_277,PERSON_COMP_277,FIR_277,COMPLAINANT_OF,Complainant for FIR 277
REL_COMP_278,PERSON_COMP_278,FIR_278,COMPLAINANT_OF,Complainant for FIR 278
REL_COMP_279,PERSON_COMP_279,FIR_279,COMPLAINANT_OF,Complainant for FIR 279
REL_COMP_280,PERSON_COMP_280,FIR_280,COMPLAINANT_OF,Complainant for FIR 280
REL_COMP_281,PERSON_COMP_281,FIR_281,COMPLAINANT_OF,Complainant for FIR 281
REL_COMP_282,PERSON_COMP_282,FIR_282,COMPLAINANT_OF,Complainant for FIR 282
REL_COMP_283,PERSON_COMP_283,FIR_283,COMPLAINANT_OF,Complainant for FIR 283
REL_COMP_284,PERSON_COMP_284,FIR_284,COMPLAINANT_OF,Complainant for FIR 284
REL_COMP_285,PERSON_COMP_285,FIR_285,COMPLAINANT_OF,Complainant for FIR 285
REL_COMP_286,PERSON_COMP_286,FIR_286,COMPLAINANT_OF,Complainant for FIR 286
REL_COMP_287,PERSON_COMP_287,FIR_287,COMPLAINANT_OF,Complainant for FIR 287
REL_COMP_288,PERSON_COMP_288,FIR_288,COMPLAINANT_OF,Complainant for FIR 288
REL_COMP_289,PERSON_COMP_289,FIR_289,COMPLAINANT_OF,Complainant for FIR 289
REL_COMP_290,PERSON_COMP_290,FIR_290,COMPLAINANT_OF,Complainant for FIR 290
REL_COMP_291,PERSON_COMP_291,FIR_291,COMPLAINANT_OF,Complainant for FIR 291
REL_COMP_292,PERSON_COMP_292,FIR_292,COMPLAINANT_OF,Complainant for FIR 292
REL_COMP_293,PERSON_COMP_293,FIR_293,COMPLAINANT_OF,Complainant for FIR 293
REL_COMP_294,PERSON_COMP_294,FIR_294,COMPLAINANT_OF,Complainant for FIR 294
REL_COMP_295,PERSON_COMP_295,FIR_295,COMPLAINANT_OF,Complainant for FIR 295
REL_COMP_296,PERSON_COMP_296,FIR_296,COMPLAINANT_OF,Complainant for FIR 296
REL_COMP_297,PERSON_COMP_297,FIR_297,COMPLAINANT_OF,Complainant for FIR 297
REL_COMP_298,PERSON_COMP_298,FIR_298,COMPLAINANT_OF,Complainant for FIR 298
REL_COMP_299,PERSON_COMP_299,FIR_299,COMPLAINANT_OF,Complainant for FIR 299
REL_COMP_300,PERSON_COMP_300,FIR_300,COMPLAINANT_OF,Complainant for FIR 300
REL_COMP_301,PERSON_COMP_301,FIR_301,COMPLAINANT_OF,Complainant for FIR 301
REL_COMP_302,PERSON_COMP_302,FIR_302,COMPLAINANT_OF,Complainant for FIR 302
REL_COMP_303,PERSON_COMP_303,FIR_303,COMPLAINANT_OF,Complainant for FIR 303
REL_COMP_304,PERSON_COMP_304,FIR_304,COMPLAINANT_OF,Complainant for FIR 304
REL_COMP_305,PERSON_COMP_305,FIR_305,COMPLAINANT_OF,Complainant for FIR 305
REL_COMP_306,PERSON_COMP_306,FIR_306,COMPLAINANT_OF,Complainant for FIR 306
REL_COMP_307,PERSON_COMP_307,FIR_307,COMPLAINANT_OF,Complainant for FIR 307
REL_COMP_308,PERSON_COMP_308,FIR_308,COMPLAINANT_OF,Complainant for FIR 308
REL_COMP_309,PERSON_COMP_309,FIR_309,COMPLAINANT_OF,Complainant for FIR 309
REL_COMP_310,PERSON_COMP_310,FIR_310,COMPLAINANT_OF,Complainant for FIR 310
REL_COMP_311,PERSON_COMP_311,FIR_311,COMPLAINANT_OF,Complainant for FIR 311
REL_COMP_312,PERSON_COMP_312,FIR_312,COMPLAINANT_OF,Complainant for FIR 312
REL_COMP_313,PERSON_COMP_313,FIR_313,COMPLAINANT_OF,Complainant for FIR 313
REL_COMP_314,PERSON_COMP_314,FIR_314,COMPLAINANT_OF,Complainant for FIR 314
REL_COMP_315,PERSON_COMP_315,FIR_315,COMPLAINANT_OF,Complainant for FIR 315
REL_COMP_316,PERSON_COMP_316,FIR_316,COMPLAINANT_OF,Complainant for FIR 316
REL_COMP_317,PERSON_COMP_317,FIR_317,COMPLAINANT_OF,Complainant for FIR 317
REL_COMP_318,PERSON_COMP_318,FIR_318,COMPLAINANT_OF,Complainant for FIR 318
REL_COMP_319,PERSON_COMP_319,FIR_319,COMPLAINANT_OF,Complainant for FIR 319
REL_COMP_320,PERSON_COMP_320,FIR_320,COMPLAINANT_OF,Complainant for FIR 320
REL_COMP_321,PERSON_COMP_321,FIR_321,COMPLAINANT_OF,Complainant for FIR 321
REL_COMP_322,PERSON_COMP_322,FIR_322,COMPLAINANT_OF,Complainant for FIR 322
REL_COMP_323,PERSON_COMP_323,FIR_323,COMPLAINANT_OF,Complainant for FIR 323
REL_COMP_324,PERSON_COMP_324,FIR_324,COMPLAINANT_OF,Complainant for FIR 324
REL_COMP_325,PERSON_COMP_325,FIR_325,COMPLAINANT_OF,Complainant for FIR 325
REL_COMP_326,PERSON_COMP_326,FIR_326,COMPLAINANT_OF,Complainant for FIR 326
REL_COMP_327,PERSON_COMP_327,FIR_327,COMPLAINANT_OF,Complainant for FIR 327
REL_COMP_328,PERSON_COMP_328,FIR_328,COMPLAINANT_OF,Complainant for FIR 328
REL_COMP_329,PERSON_COMP_329,FIR_329,COMPLAINANT_OF,Complainant for FIR 329
REL_COMP_330,PERSON_COMP_330,FIR_330,COMPLAINANT_OF,Complainant for FIR 330
REL_COMP_331,PERSON_COMP_331,FIR_331,COMPLAINANT_OF,Complainant for FIR 331
REL_COMP_332,PERSON_COMP_332,FIR_332,COMPLAINANT_OF,Complainant for FIR 332
REL_COMP_333,PERSON_COMP_333,FIR_333,COMPLAINANT_OF,Complainant for FIR 333
REL_COMP_334,PERSON_COMP_334,FIR_334,COMPLAINANT_OF,Complainant for FIR 334
REL_COMP_335,PERSON_COMP_335,FIR_335,COMPLAINANT_OF,Complainant for FIR 335
REL_COMP_336,PERSON_COMP_336,FIR_336,COMPLAINANT_OF,Complainant for FIR 336
REL_COMP_337,PERSON_COMP_337,FIR_337,COMPLAINANT_OF,Complainant for FIR 337
REL_COMP_338,PERSON_COMP_338,FIR_338,COMPLAINANT_OF,Complainant for FIR 338
REL_COMP_339,PERSON_COMP_339,FIR_339,COMPLAINANT_OF,Complainant for FIR 339
REL_COMP_340,PERSON_COMP_340,FIR_340,COMPLAINANT_OF,Complainant for FIR 340
REL_COMP_341,PERSON_COMP_341,FIR_341,COMPLAINANT_OF,Complainant for FIR 341
REL_COMP_342,PERSON_COMP_342,FIR_342,COMPLAINANT_OF,Complainant for FIR 342
REL_COMP_343,PERSON_COMP_343,FIR_343,COMPLAINANT_OF,Complainant for FIR 343
REL_COMP_344,PERSON_COMP_344,FIR_344,COMPLAINANT_OF,Complainant for FIR 344
REL_COMP_345,PERSON_COMP_345,FIR_345,COMPLAINANT_OF,Complainant for FIR 345
REL_COMP_346,PERSON_COMP_346,FIR_346,COMPLAINANT_OF,Complainant for FIR 346
REL_COMP_347,PERSON_COMP_347,FIR_347,COMPLAINANT_OF,Complainant for FIR 347
REL_COMP_348,PERSON_COMP_348,FIR_348,COMPLAINANT_OF,Complainant for FIR 348
REL_COMP_349,PERSON_COMP_349,FIR_349,COMPLAINANT_OF,Complainant for FIR 349
REL_COMP_350,PERSON_COMP_350,FIR_350,COMPLAINANT_OF,Complainant for FIR 350
REL_COMP_351,PERSON_COMP_351,FIR_351,COMPLAINANT_OF,Complainant for FIR 351
REL_COMP_352,PERSON_COMP_352,FIR_352,COMPLAINANT_OF,Complainant for FIR 352
REL_COMP_353,PERSON_COMP_353,FIR_353,COMPLAINANT_OF,Complainant for FIR 353
REL_COMP_354,PERSON_COMP_354,FIR_354,COMPLAINANT_OF,Complainant for FIR 354
REL_COMP_355,PERSON_COMP_355,FIR_355,COMPLAINANT_OF,Complainant for FIR 355
REL_COMP_356,PERSON_COMP_356,FIR_356,COMPLAINANT_OF,Complainant for FIR 356
REL_COMP_357,PERSON_COMP_357,FIR_357,COMPLAINANT_OF,Complainant for FIR 357
REL_COMP_358,PERSON_COMP_358,FIR_358,COMPLAINANT_OF,Complainant for FIR 358
REL_COMP_359,PERSON_COMP_359,FIR_359,COMPLAINANT_OF,Complainant for FIR 359
REL_COMP_360,PERSON_COMP_360,FIR_360,COMPLAINANT_OF,Complainant for FIR 360
REL_COMP_361,PERSON_COMP_361,FIR_361,COMPLAINANT_OF,Complainant for FIR 361
REL_COMP_362,PERSON_COMP_362,FIR_362,COMPLAINANT_OF,Complainant for FIR 362
REL_COMP_363,PERSON_COMP_363,FIR_363,COMPLAINANT_OF,Complainant for FIR 363
REL_COMP_364,PERSON_COMP_364,FIR_364,COMPLAINANT_OF,Complainant for FIR 364
REL_COMP_365,PERSON_COMP_365,FIR_365,COMPLAINANT_OF,Complainant for FIR 365
REL_COMP_366,PERSON_COMP_366,FIR_366,COMPLAINANT_OF,Complainant for FIR 366
REL_COMP_367,PERSON_COMP_367,FIR_367,COMPLAINANT_OF,Complainant for FIR 367
REL_COMP_368,PERSON_COMP_368,FIR_368,COMPLAINANT_OF,Complainant for FIR 368
REL_COMP_369,PERSON_COMP_369,FIR_369,COMPLAINANT_OF,Complainant for FIR 369
REL_COMP_370,PERSON_COMP_370,FIR_370,COMPLAINANT_OF,Complainant for FIR 370
REL_COMP_371,PERSON_COMP_371,FIR_371,COMPLAINANT_OF,Complainant for FIR 371
REL_COMP_372,PERSON_COMP_372,FIR_372,COMPLAINANT_OF,Complainant for FIR 372
REL_COMP_373,PERSON_COMP_373,FIR_373,COMPLAINANT_OF,Complainant for FIR 373
REL_COMP_374,PERSON_COMP_374,FIR_374,COMPLAINANT_OF,Complainant for FIR 374
REL_COMP_375,PERSON_COMP_375,FIR_375,COMPLAINANT_OF,Complainant for FIR 375
REL_COMP_376,PERSON_COMP_376,FIR_376,COMPLAINANT_OF,Complainant for FIR 376
REL_COMP_377,PERSON_COMP_377,FIR_377,COMPLAINANT_OF,Complainant for FIR 377
REL_COMP_378,PERSON_COMP_378,FIR_378,COMPLAINANT_OF,Complainant for FIR 378
REL_COMP_379,PERSON_COMP_379,FIR_379,COMPLAINANT_OF,Complainant for FIR 379
REL_COMP_380,PERSON_COMP_380,FIR_380,COMPLAINANT_OF,Complainant for FIR 380
REL_COMP_381,PERSON_COMP_381,FIR_381,COMPLAINANT_OF,Complainant for FIR 381
REL_COMP_382,PERSON_COMP_382,FIR_382,COMPLAINANT_OF,Complainant for FIR 382
REL_COMP_383,PERSON_COMP_383,FIR_383,COMPLAINANT_OF,Complainant for FIR 383
REL_COMP_384,PERSON_COMP_384,FIR_384,COMPLAINANT_OF,Complainant for FIR 384
REL_COMP_385,PERSON_COMP_385,FIR_385,COMPLAINANT_OF,Complainant for FIR 385
REL_COMP_386,PERSON_COMP_386,FIR_386,COMPLAINANT_OF,Complainant for FIR 386
REL_COMP_387,PERSON_COMP_387,FIR_387,COMPLAINANT_OF,Complainant for FIR 387
REL_COMP_388,PERSON_COMP_388,FIR_388,COMPLAINANT_OF,Complainant for FIR 388
REL_COMP_389,PERSON_COMP_389,FIR_389,COMPLAINANT_OF,Complainant for FIR 389
REL_COMP_390,PERSON_COMP_390,FIR_390,COMPLAINANT_OF,Complainant for FIR 390
REL_COMP_391,PERSON_COMP_391,FIR_391,COMPLAINANT_OF,Complainant for FIR 391
REL_COMP_392,PERSON_COMP_392,FIR_392,COMPLAINANT_OF,Complainant for FIR 392
REL_COMP_393,PERSON_COMP_393,FIR_393,COMPLAINANT_OF,Complainant for FIR 393
REL_COMP_394,PERSON_COMP_394,FIR_394,COMPLAINANT_OF,Complainant for FIR 394
REL_COMP_395,PERSON_COMP_395,FIR_395,COMPLAINANT_OF,Complainant for FIR 395
REL_COMP_396,PERSON_COMP_396,FIR_396,COMPLAINANT_OF,Complainant for FIR 396
REL_COMP_397,PERSON_COMP_397,FIR_397,COMPLAINANT_OF,Complainant for FIR 397
REL_COMP_398,PERSON_COMP_398,FIR_398,COMPLAINANT_OF,Complainant for FIR 398
REL_COMP_399,PERSON_COMP_399,FIR_399,COMPLAINANT_OF,Complainant for FIR 399
REL_COMP_400,PERSON_COMP_400,FIR_400,COMPLAINANT_OF,Complainant for FIR 400
REL_COMP_401,PERSON_COMP_401,FIR_401,COMPLAINANT_OF,Complainant for FIR 401
REL_COMP_402,PERSON_COMP_402,FIR_402,COMPLAINANT_OF,Complainant for FIR 402
REL_COMP_403,PERSON_COMP_403,FIR_403,COMPLAINANT_OF,Complainant for FIR 403
REL_COMP_404,PERSON_COMP_404,FIR_404,COMPLAINANT_OF,Complainant for FIR 404
REL_COMP_405,PERSON_COMP_405,FIR_405,COMPLAINANT_OF,Complainant for FIR 405
REL_COMP_406,PERSON_COMP_406,FIR_406,COMPLAINANT_OF,Complainant for FIR 406
REL_COMP_407,PERSON_COMP_407,FIR_407,COMPLAINANT_OF,Complainant for FIR 407
REL_COMP_408,PERSON_COMP_408,FIR_408,COMPLAINANT_OF,Complainant for FIR 408
REL_COMP_409,PERSON_COMP_409,FIR_409,COMPLAINANT_OF,Complainant for FIR 409
REL_COMP_410,PERSON_COMP_410,FIR_410,COMPLAINANT_OF,Complainant for FIR 410
REL_COMP_411,PERSON_COMP_411,FIR_411,COMPLAINANT_OF,Complainant for FIR 411
REL_COMP_412,PERSON_COMP_412,FIR_412,COMPLAINANT_OF,Complainant for FIR 412
REL_COMP_413,PERSON_COMP_413,FIR_413,COMPLAINANT_OF,Complainant for FIR 413
REL_COMP_414,PERSON_COMP_414,FIR_414,COMPLAINANT_OF,Complainant for FIR 414
REL_COMP_415,PERSON_COMP_415,FIR_415,COMPLAINANT_OF,Complainant for FIR 415
REL_COMP_416,PERSON_COMP_416,FIR_416,COMPLAINANT_OF,Complainant for FIR 416
REL_COMP_417,PERSON_COMP_417,FIR_417,COMPLAINANT_OF,Complainant for FIR 417
REL_COMP_418,PERSON_COMP_418,FIR_418,COMPLAINANT_OF,Complainant for FIR 418
REL_COMP_419,PERSON_COMP_419,FIR_419,COMPLAINANT_OF,Complainant for FIR 419
REL_COMP_420,PERSON_COMP_420,FIR_420,COMPLAINANT_OF,Complainant for FIR 420
REL_COMP_421,PERSON_COMP_421,FIR_421,COMPLAINANT_OF,Complainant for FIR 421
REL_COMP_422,PERSON_COMP_422,FIR_422,COMPLAINANT_OF,Complainant for FIR 422
REL_COMP_423,PERSON_COMP_423,FIR_423,COMPLAINANT_OF,Complainant for FIR 423
REL_COMP_424,PERSON_COMP_424,FIR_424,COMPLAINANT_OF,Complainant for FIR 424
REL_COMP_425,PERSON_COMP_425,FIR_425,COMPLAINANT_OF,Complainant for FIR 425
REL_COMP_426,PERSON_COMP_426,FIR_426,COMPLAINANT_OF,Complainant for FIR 426
REL_COMP_427,PERSON_COMP_427,FIR_427,COMPLAINANT_OF,Complainant for FIR 427
REL_COMP_428,PERSON_COMP_428,FIR_428,COMPLAINANT_OF,Complainant for FIR 428
REL_COMP_429,PERSON_COMP_429,FIR_429,COMPLAINANT_OF,Complainant for FIR 429
REL_COMP_430,PERSON_COMP_430,FIR_430,COMPLAINANT_OF,Complainant for FIR 430
REL_COMP_431,PERSON_COMP_431,FIR_431,COMPLAINANT_OF,Complainant for FIR 431
REL_COMP_432,PERSON_COMP_432,FIR_432,COMPLAINANT_OF,Complainant for FIR 432
REL_COMP_433,PERSON_COMP_433,FIR_433,COMPLAINANT_OF,Complainant for FIR 433
REL_COMP_434,PERSON_COMP_434,FIR_434,COMPLAINANT_OF,Complainant for FIR 434
REL_COMP_435,PERSON_COMP_435,FIR_435,COMPLAINANT_OF,Complainant for FIR 435
REL_COMP_436,PERSON_COMP_436,FIR_436,COMPLAINANT_OF,Complainant for FIR 436
REL_COMP_437,PERSON_COMP_437,FIR_437,COMPLAINANT_OF,Complainant for FIR 437
REL_COMP_438,PERSON_COMP_438,FIR_438,COMPLAINANT_OF,Complainant for FIR 438
