id,fir_no,case_no,crime_type_id,crime_type_en,crime_type_kn,police_station_id,district_id,date,status_en,description,lat,lng
FIR_628,300300180202400001,202400001,CRIME_23,Cheating,Cheating,PS_180,DIST_1,2024-04-26,Charge Sheeted,"The complainant paid an advance of Rs 392,000 to the accused for an extramarital affair suspicion which was never delivered as promised.",16.793388,75.675803
FIR_629,100300180202500001,202500001,CRIME_13,Sexual Harassment,Sexual Harassment,PS_180,DIST_1,2025-06-09,Charge Sheeted,The complainant reported that her in-laws made unwelcome advances and passed lewd remarks towards her near Old Town.,16.837056,75.674645
FIR_630,100250175202400003,202400003,CRIME_11,Dowry Death,Dowry Death,PS_175,DIST_1,2024-01-29,Pending Trial,The victim Lakshmi died under suspicious circumstances at her matrimonial home. The complainant alleges harassment for dowry by a former business partner.,13.901364,75.57586
FIR_631,800050118202600001,202600001,CRIME_24,Criminal Breach of Trust,Criminal Breach of Trust,PS_118,DIST_1,2026-05-02,Under Investigation,"The complainant alleged that the accused, entrusted with funds of Rs 191,000 for past enmity, misappropriated the amount.",13.049914,77.692246
FIR_632,100050124202400002,202400002,CRIME_26,Bank Fraud,Bank Fraud,PS_124,DIST_1,2024-06-30,Charge Sheeted,"The complainant's bank account was debited for Rs 141,000 through fraudulent means allegedly involving the accused.",12.96409,77.663004
FIR_633,100130148202600003,202600003,CRIME_14,Stalking,Stalking,PS_148,DIST_1,2026-07-14,Charge Sheeted,The complainant stated that the accused has been following and contacting her repeatedly near College Road despite objection.,15.401892,75.002161
FIR_634,100220165202600004,202600004,CRIME_8,Dacoity,Dacoity,PS_165,DIST_1,2026-05-12,Referred to Another PS,"A group of armed persons robbed the complainant's shop at Railway Station Road, decamping with cash and goods worth Rs 28,000.",12.340979,76.643699
FIR_635,100140150202500006,202500006,CRIME_30,Data Theft,Data Theft,PS_150,DIST_1,2025-09-29,Charge Sheeted,The complainant's confidential business data was allegedly copied and misused by a former employee.,15.48999,75.582664
FIR_636,100030110202400002,202400002,CRIME_41,Hit and Run,Hit and Run,PS_110,DIST_1,2024-05-27,Charge Sheeted,The victim was hit by an unidentified vehicle near MG Road and sustained injuries; the driver fled the scene.,15.886234,74.589444
FIR_637,100220165202500011,202500011,CRIME_23,Cheating,Cheating,PS_165,DIST_1,2025-08-20,Charge Sheeted,"The complainant paid an advance of Rs 330,000 to the accused for a business partnership which was never delivered as promised.",12.346245,76.685695
FIR_638,300230173202600001,202600001,CRIME_42,Drunken Driving,Drunken Driving,PS_173,DIST_1,2026-05-11,Pending Trial,The accused was found driving under the influence of alcohol near Station Road and was apprehended by a police patrol.,16.189734,77.30794
FIR_639,100030110202500003,202500003,CRIME_29,Cyber Stalking,Cyber Stalking,PS_110,DIST_1,2025-06-16,Under Investigation,The complainant reported repeated harassing messages and unwanted contact from an unknown social media account.,15.87392,74.57283
FIR_640,100310181202500002,202500002,CRIME_33,NDPS Trafficking,NDPS Trafficking,PS_181,DIST_1,2025-04-20,Under Investigation,"A police patrol near Old Town intercepted a vehicle and recovered narcotic substances weighing 1.3 kg, suspected to be in transit for sale.",16.826427,77.143315
FIR_641,100210164202400002,202400002,CRIME_31,Phishing,Phishing,PS_164,DIST_1,2024-09-02,Under Investigation,"The complainant clicked a fraudulent link received via SMS and lost Rs 415,000 from their bank account.",12.465483,76.904338
FIR_642,400050117202400002,202400002,CRIME_6,Theft,Theft,PS_117,DIST_1,2024-03-22,Under Investigation,"The complainant reported that unknown persons broke into their house at Church Street and stole gold jewellery worth Rs 325,000 and cash. The incident occurred while the family was away.",13.040974,77.666431
FIR_643,100050119202400002,202400002,CRIME_44,Illegal Tree Felling,Illegal Tree Felling,PS_119,DIST_1,2024-11-22,Under Investigation,The complainant reported an incident related to environmental offences occurring near Gandhi Nagar. Investigation is underway to ascertain further facts.,13.055044,77.630885
FIR_644,100050128202500002,202500002,CRIME_55,Chain Snatching,Chain Snatching,PS_128,DIST_1,2025-02-09,Under Investigation,"The complainant, a woman walking near Whitefield Main Road, reported that two men on a motorcycle snatched her gold chain and sped away towards ITPL Road. CCTV footage is being reviewed; the MO matches similar chain-snatching incidents reported recently in the city.",12.94717,77.655918
FIR_645,100050115202400014,202400014,CRIME_40,Rash Driving,Rash Driving,PS_115,DIST_1,2024-10-22,Acquitted,"The complainant reported that the accused was driving a vehicle rashly near New Extension, endangering pedestrians.",13.052852,77.606314
FIR_646,100060129202500002,202500002,CRIME_44,Illegal Tree Felling,Illegal Tree Felling,PS_129,DIST_1,2025-12-20,Under Investigation,The complainant reported an incident related to environmental offences occurring near Ring Road. Investigation is underway to ascertain further facts.,17.922841,77.491811
FIR_647,100200161202500002,202500002,CRIME_38,Unlawful Assembly,Unlawful Assembly,PS_161,DIST_1,2025-08-15,Charge Sheeted,"A group gathered near College Road in violation of prohibitory orders, leading to a law and order situation.",15.374186,76.203456
FIR_648,100180157202400001,202400001,CRIME_31,Phishing,Phishing,PS_157,DIST_1,2024-02-18,Pending Trial,"The complainant clicked a fraudulent link received via SMS and lost Rs 215,000 from their bank account.",12.389896,75.781574
FIR_649,200050117202400002,202400002,CRIME_11,Dowry Death,Dowry Death,PS_117,DIST_1,2024-09-22,Under Investigation,The victim Suresh died under suspicious circumstances at her matrimonial home. The complainant alleges harassment for dowry by a former business partner.,12.989195,77.661973
FIR_650,300180157202500001,202500001,CRIME_5,Grievous Hurt,Grievous Hurt,PS_157,DIST_1,2025-01-01,Closed (False Case),The victim sustained grievous injuries after being attacked with a wooden stick by her husband near Temple Street over a business partnership.,12.451624,75.751835
FIR_651,100170155202400004,202400004,CRIME_33,NDPS Trafficking,NDPS Trafficking,PS_155,DIST_1,2024-11-15,Under Investigation,"A police patrol near Old Town intercepted a vehicle and recovered narcotic substances weighing 1.7 kg, suspected to be in transit for sale.",17.278243,76.792552
FIR_652,100050126202500004,202500004,CRIME_6,Theft,Theft,PS_126,DIST_1,2025-01-16,Under Investigation,"The complainant reported that unknown persons broke into their house at Railway Station Road and stole gold jewellery worth Rs 201,000 and cash. The incident occurred while the family was away.",12.969036,77.568196
FIR_653,300050116202600003,202600003,CRIME_18,Child Labour,Child Labour,PS_116,DIST_1,2026-04-12,Compromised,The complainant reported an incident related to crimes against children occurring near Main Bazaar. Investigation is underway to ascertain further facts.,13.022701,77.62044
FIR_654,400050119202500001,202500001,CRIME_7,Robbery,Robbery,PS_119,DIST_1,2025-11-18,Convicted,The complainant was robbed of cash and a mobile phone by unidentified persons near Church Street at knife-point.,13.058454,77.576729
FIR_655,100030107202600002,202600002,CRIME_15,Acid Attack,Acid Attack,PS_107,DIST_1,2026-02-02,Pending Trial,"The victim was attacked with a corrosive substance by the accused near Gandhi Nagar, sustaining burn injuries.",15.818123,74.518283
FIR_656,300020104202500002,202500002,CRIME_51,Unnatural Offence,Unnatural Offence,PS_104,DIST_1,2025-03-24,Closed (False Case),The complainant reported an incident related to sexual offences occurring near Temple Street. Investigation is underway to ascertain further facts.,15.133351,76.896993
FIR_657,200270177202400001,202400001,CRIME_14,Stalking,Stalking,PS_177,DIST_1,2024-02-21,Charge Sheeted,The complainant stated that the accused has been following and contacting her repeatedly near College Road despite objection.,13.330331,74.703802
FIR_658,100110142202600002,202600002,CRIME_9,Burglary,Burglary,PS_142,DIST_1,2026-06-24,Charge Sheeted,"Unknown persons broke into the complainant's premises at Old Town at night and decamped with valuables worth Rs 44,000.",12.871858,74.817742
FIR_659,100220168202400002,202400002,CRIME_2,Attempt to Murder,Attempt to Murder,PS_168,DIST_1,2024-09-13,Closed (Undetected),The accused attacked Nagaraj with a wooden stick near Church Street following a quarrel over a family dispute. The victim was rushed to hospital with grievous injuries.,12.302336,76.628795
FIR_660,100010103202500004,202500004,CRIME_25,Forgery,Forgery,PS_103,DIST_1,2025-11-20,Charge Sheeted,The complainant reported that the accused forged signatures on documents related to a family dispute to gain wrongful benefit.,16.127521,75.644441
FIR_661,100270177202500006,202500006,CRIME_13,Sexual Harassment,Sexual Harassment,PS_177,DIST_1,2025-09-16,Under Investigation,The complainant reported that a former business partner made unwelcome advances and passed lewd remarks towards her near Gandhi Nagar.,13.335473,74.800181
FIR_662,200050117202600002,202600002,CRIME_9,Burglary,Burglary,PS_117,DIST_1,2026-07-09,Charge Sheeted,"Unknown persons broke into the complainant's premises at Gandhi Nagar at night and decamped with valuables worth Rs 39,000.",13.049443,77.658301
FIR_663,100050116202600005,202600005,CRIME_37,Rioting,Rioting,PS_116,DIST_1,2026-02-07,Charge Sheeted,"A group of persons allegedly assembled unlawfully near Gandhi Nagar and engaged in rioting, causing damage to property.",12.904203,77.512654
FIR_664,100180158202500003,202500003,CRIME_46,Forged Documents,Forged Documents,PS_158,DIST_1,2025-08-10,Pending Trial,The complainant reported that property documents related to land at College Road were forged by the accused.,12.461464,75.699277
FIR_665,500260176202400001,202400001,CRIME_30,Data Theft,Data Theft,PS_176,DIST_1,2024-04-07,Charge Sheeted,The complainant's confidential business data was allegedly copied and misused by a former employee.,13.344135,77.149056
FIR_666,100280178202600004,202600004,CRIME_8,Dacoity,Dacoity,PS_178,DIST_1,2026-07-16,Charge Sheeted,"A group of armed persons robbed the complainant's shop at Industrial Layout, decamping with cash and goods worth Rs 385,000.",14.73236,74.722444
FIR_667,200220165202400003,202400003,CRIME_12,Domestic Violence,Domestic Violence,PS_165,DIST_1,2024-06-14,Under Investigation,The complainant alleged repeated physical and mental harassment by his neighbour over dowry-related demands at their residence in Bus Stand Road.,12.325001,76.650249
FIR_668,500050116202400001,202400001,CRIME_4,Assault,Assault,PS_116,DIST_1,2024-09-11,Pending Trial,"The complainant stated that his neighbour assaulted them near MG Road following an argument over a financial transaction, causing hurt.",12.92631,77.58561
FIR_669,100290179202500002,202500002,CRIME_8,Dacoity,Dacoity,PS_179,DIST_1,2025-09-23,Charge Sheeted,"A group of armed persons robbed the complainant's shop at Ring Road, decamping with cash and goods worth Rs 434,000.",15.280758,76.433835
FIR_670,100050117202400010,202400010,CRIME_36,Illegal Arms Manufacturing,Illegal Arms Manufacturing,PS_117,DIST_1,2024-09-04,Charge Sheeted,The complainant reported an incident related to arms act offences occurring near Industrial Layout. Investigation is underway to ascertain further facts.,12.920857,77.567557
FIR_671,300210163202500001,202500001,CRIME_27,Online Fraud,Online Fraud,PS_163,DIST_1,2025-07-30,Charge Sheeted,"The complainant received a call from an unknown person claiming to be a bank official, who obtained OTP details and transferred Rs 83,000 from the complainant's account.",12.57896,76.870131
FIR_672,100050117202400011,202400011,CRIME_9,Burglary,Burglary,PS_117,DIST_1,2024-10-12,Under Investigation,"Unknown persons broke into the complainant's premises at Station Road at night and decamped with valuables worth Rs 234,000.",12.914028,77.652504
FIR_673,100210163202600001,202600001,CRIME_30,Data Theft,Data Theft,PS_163,DIST_1,2026-02-18,Pending Trial,The complainant's confidential business data was allegedly copied and misused by a former employee.,12.541522,76.914442
FIR_674,100050127202400003,202400003,CRIME_17,Child Trafficking,Child Trafficking,PS_127,DIST_1,2024-07-22,Pending Trial,Information was received regarding a minor being transported from Railway Station Road allegedly for trafficking purposes; the child was rescued.,13.083519,77.685386
FIR_675,300060130202500002,202500002,CRIME_34,Drug Peddling,Drug Peddling,PS_130,DIST_1,2025-08-03,Under Investigation,The accused was apprehended near Station Road while allegedly peddling narcotic substances to local youth.,17.92964,77.537809
FIR_676,100160154202500003,202500003,CRIME_55,Chain Snatching,Chain Snatching,PS_154,DIST_1,2025-10-07,Charge Sheeted,"The complainant, a woman walking near Ring Road, reported that two men on a motorcycle snatched her gold chain and sped away towards New Extension.",14.830483,75.399493
