CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PoliceStationID,UnitName,DistrictName,CaseCategoryID,GravityOffenceID,GravityLabel,CrimeMajorHeadID,CrimeGroupName,CrimeMinorHeadID,CrimeSubHeadName,CaseStatusID,CaseStatusName,CourtID,latitude,longitude,IncidentDurationHours,ReportingDelayHours,IncidentMonth,IncidentDayOfWeek,IncidentHour,IsNightTime,HasChargesheet,IsResolved
624,200050114202600001,202600001,2026-07-17,114,Cubbon Park PS,Bengaluru Urban,2,1,Unknown,8,Drug/Narcotic Offences,33,NDPS Trafficking,7,Pending Trial,1,13.05703,77.536431,48.0,48.0,7,0,0,1,1,1
625,100050127202400002,202400002,2024-11-03,127,Peenya PS,Bengaluru Urban,1,1,Unknown,1,Crimes Against Body,1,Murder,2,Charge Sheeted,35,13.077586,77.565831,24.0,24.0,11,5,0,1,0,0
626,300050125202600001,202600001,2026-02-15,125,Rajajinagar PS,Bengaluru Urban,3,1,Unknown,1,Crimes Against Body,1,Murder,2,Charge Sheeted,35,12.998195,77.625285,24.0,120.0,2,0,0,1,1,0
627,100030109202500002,202500002,2025-07-09,109,Shahapur PS,Belagavi (Belgaum),1,1,Unknown,2,Crimes Against Property,7,Robbery,1,Under Investigation,,15.877029,74.585187,24.0,24.0,7,1,0,1,0,0
628,300300180202400001,202400001,2024-04-26,180,Vijayapura Town PS,Vijayapura,3,1,Unknown,6,Economic Offences,23,Cheating,2,Charge Sheeted,31,16.793388,75.675803,48.0,72.0,4,5,0,1,0,0
629,100300180202500001,202500001,2025-06-09,180,Vijayapura Town PS,Vijayapura,1,2,Unknown,3,Crimes Against Women,13,Sexual Harassment,2,Charge Sheeted,1,16.837056,75.674645,0.0,24.0,6,4,0,1,1,0
630,100250175202400003,202400003,2024-01-29,175,Shivamogga Town PS,Shivamogga,1,2,Unknown,3,Crimes Against Women,11,Dowry Death,7,Pending Trial,26,13.901364,75.57586,0.0,0.0,1,2,0,1,1,1
631,800050118202600001,202600001,2026-05-02,118,Jayanagar PS,Bengaluru Urban,8,1,Unknown,6,Economic Offences,24,Criminal Breach of Trust,1,Under Investigation,,13.049914,77.692246,24.0,48.0,4,5,0,1,0,0
632,100050124202400002,202400002,2024-06-30,124,Banashankari PS,Bengaluru Urban,1,2,Unknown,6,Economic Offences,26,Bank Fraud,2,Charge Sheeted,35,12.96409,77.663004,48.0,144.0,6,0,0,1,1,0
633,100130148202600003,202600003,2026-07-14,148,Dharwad Rural PS,Dharwad,1,2,Unknown,3,Crimes Against Women,14,Stalking,2,Charge Sheeted,14,15.401892,75.002161,0.0,0.0,7,6,0,1,1,0
634,100220165202600004,202600004,2026-05-12,165,Devaraja PS,Mysuru,1,1,Unknown,2,Crimes Against Property,8,Dacoity,8,Referred to Another PS,,12.340979,76.643699,0.0,72.0,5,2,0,1,0,0
635,100140150202500006,202500006,2025-09-29,150,Gadag Rural PS,Gadag,1,2,Unknown,7,Cyber Crimes,30,Data Theft,2,Charge Sheeted,15,15.48999,75.582664,24.0,0.0,9,0,0,1,1,0
636,100030110202400002,202400002,2024-05-27,110,Gandhinagar PS,Belagavi (Belgaum),1,3,Unknown,11,Traffic Related Offences,41,Hit and Run,2,Charge Sheeted,4,15.886234,74.589444,0.0,0.0,5,6,0,1,1,0
637,100220165202500011,202500011,2025-08-20,165,Devaraja PS,Mysuru,1,2,Unknown,6,Economic Offences,23,Cheating,2,Charge Sheeted,1,12.346245,76.685695,24.0,24.0,8,6,0,1,1,0
638,300230173202600001,202600001,2026-05-11,173,Raichur Town PS,Raichur,3,2,Unknown,11,Traffic Related Offences,42,Drunken Driving,7,Pending Trial,1,16.189734,77.30794,24.0,24.0,5,3,0,1,1,1
639,100030110202500003,202500003,2025-06-16,110,Gandhinagar PS,Belagavi (Belgaum),1,2,Unknown,7,Cyber Crimes,29,Cyber Stalking,1,Under Investigation,,15.87392,74.57283,24.0,0.0,6,0,0,1,0,0
640,100310181202500002,202500002,2025-04-20,181,Yadgir Town PS,Yadgir,1,2,Unknown,8,Drug/Narcotic Offences,33,NDPS Trafficking,1,Under Investigation,,16.826427,77.143315,48.0,48.0,4,3,0,1,0,0
641,100210164202400002,202400002,2024-09-02,164,Mandya Rural PS,Mandya,1,2,Unknown,7,Cyber Crimes,31,Phishing,1,Under Investigation,,12.465483,76.904338,24.0,96.0,8,0,0,1,0,0
642,400050117202400002,202400002,2024-03-22,117,Koramangala PS,Bengaluru Urban,4,1,Unknown,2,Crimes Against Property,6,Theft,1,Under Investigation,,13.040974,77.666431,24.0,72.0,3,0,0,1,0,0
643,100050119202400002,202400002,2024-11-22,119,HSR Layout PS,Bengaluru Urban,1,2,Unknown,12,Environmental Offences,44,Illegal Tree Felling,1,Under Investigation,,13.055044,77.630885,24.0,72.0,11,0,0,1,0,0
644,100050128202500002,202500002,2025-02-09,128,Basavanagudi PS,Bengaluru Urban,1,2,Unknown,2,Crimes Against Property,55,Chain Snatching,1,Under Investigation,,12.94717,77.655918,0.0,0.0,2,6,0,1,0,0
645,100050115202400014,202400014,2024-10-22,115,Whitefield PS,Bengaluru Urban,1,2,Unknown,11,Traffic Related Offences,40,Rash Driving,4,Acquitted,40,13.052852,77.606314,24.0,48.0,10,4,0,1,0,1
646,100060129202500002,202500002,2025-12-20,129,Bidar Town PS,Bidar,1,2,Unknown,12,Environmental Offences,44,Illegal Tree Felling,1,Under Investigation,,17.922841,77.491811,48.0,24.0,12,4,0,1,0,0
647,100200161202500002,202500002,2025-08-15,161,Koppal Town PS,Koppal,1,2,Unknown,10,Crimes Against Public Order,38,Unlawful Assembly,2,Charge Sheeted,1,15.374186,76.203456,0.0,48.0,8,0,0,1,1,0
648,100180157202400001,202400001,2024-02-18,157,Kodagu Town PS,Kodagu,1,1,Unknown,7,Cyber Crimes,31,Phishing,7,Pending Trial,19,12.389896,75.781574,48.0,0.0,2,6,0,1,1,1
649,200050117202400002,202400002,2024-09-22,117,Koramangala PS,Bengaluru Urban,2,3,Unknown,3,Crimes Against Women,11,Dowry Death,1,Under Investigation,,12.989195,77.661973,24.0,72.0,9,2,0,1,0,0
650,300180157202500001,202500001,2025-01-01,157,Kodagu Town PS,Kodagu,3,2,Unknown,1,Crimes Against Body,5,Grievous Hurt,6,Closed (False Case),,12.451624,75.751835,48.0,0.0,1,2,0,1,0,1
651,100170155202400004,202400004,2024-11-15,155,Kalaburagi (Gulbarga) Town PS,Kalaburagi (Gulbarga),1,2,Unknown,8,Drug/Narcotic Offences,33,NDPS Trafficking,1,Under Investigation,,17.278243,76.792552,24.0,48.0,11,2,0,1,0,0
652,100050126202500004,202500004,2025-01-16,126,Hebbal PS,Bengaluru Urban,1,1,Unknown,2,Crimes Against Property,6,Theft,1,Under Investigation,,12.969036,77.568196,0.0,96.0,1,3,0,1,0,0
653,300050116202600003,202600003,2026-04-12,116,Electronic City PS,Bengaluru Urban,3,2,Unknown,4,Crimes Against Children,18,Child Labour,9,Compromised,,13.022701,77.62044,24.0,24.0,4,4,0,1,0,0
654,400050119202500001,202500001,2025-11-18,119,HSR Layout PS,Bengaluru Urban,4,2,Unknown,2,Crimes Against Property,7,Robbery,3,Convicted,34,13.058454,77.576729,48.0,24.0,11,0,0,1,1,1
655,100030107202600002,202600002,2026-02-02,107,Market PS,Belagavi (Belgaum),1,2,Unknown,3,Crimes Against Women,15,Acid Attack,7,Pending Trial,38,15.818123,74.518283,24.0,0.0,2,0,0,1,0,1
656,300020104202500002,202500002,2025-03-24,104,Ballari (Bellary) Town PS,Ballari (Bellary),3,2,Unknown,14,Sexual Offences,51,Unnatural Offence,6,Closed (False Case),,15.133351,76.896993,24.0,120.0,3,0,0,1,0,1
657,200270177202400001,202400001,2024-02-21,177,Udupi Town PS,Udupi,2,2,Unknown,3,Crimes Against Women,14,Stalking,2,Charge Sheeted,28,13.330331,74.703802,48.0,72.0,2,5,0,1,0,0
658,100110142202600002,202600002,2026-06-24,142,Mangalore East PS,Dakshina Kannada,1,1,Unknown,2,Crimes Against Property,9,Burglary,2,Charge Sheeted,39,12.871858,74.817742,0.0,0.0,6,4,0,1,1,0
659,100220168202400002,202400002,2024-09-13,168,Vijayanagar PS,Mysuru,1,2,Unknown,1,Crimes Against Body,2,Attempt to Murder,5,Closed (Undetected),,12.302336,76.628795,24.0,24.0,9,1,0,1,0,1
660,100010103202500004,202500004,2025-11-20,103,Bagalkote Rural PS,Bagalkote,1,1,Unknown,6,Economic Offences,25,Forgery,2,Charge Sheeted,2,16.127521,75.644441,48.0,72.0,11,0,0,1,1,0
661,100270177202500006,202500006,2025-09-16,177,Udupi Town PS,Udupi,1,2,Unknown,3,Crimes Against Women,13,Sexual Harassment,1,Under Investigation,,13.335473,74.800181,0.0,24.0,9,2,0,1,0,0
662,200050117202600002,202600002,2026-07-09,117,Koramangala PS,Bengaluru Urban,2,1,Unknown,2,Crimes Against Property,9,Burglary,2,Charge Sheeted,36,13.049443,77.658301,48.0,48.0,7,1,0,1,1,0
663,100050116202600005,202600005,2026-02-07,116,Electronic City PS,Bengaluru Urban,1,2,Unknown,10,Crimes Against Public Order,37,Rioting,2,Charge Sheeted,1,12.904203,77.512654,0.0,24.0,1,5,0,1,1,0
664,100180158202500003,202500003,2025-08-10,158,Kodagu Rural PS,Kodagu,1,2,Unknown,13,Crimes Related to Documents/Property,46,Forged Documents,7,Pending Trial,1,12.461464,75.699277,0.0,72.0,8,2,0,1,1,1
665,500260176202400001,202400001,2024-04-07,176,Tumakuru Town PS,Tumakuru,5,2,Unknown,7,Cyber Crimes,30,Data Theft,2,Charge Sheeted,27,13.344135,77.149056,0.0,48.0,4,0,0,1,1,0
666,100280178202600004,202600004,2026-07-16,178,Uttara Kannada Town PS,Uttara Kannada,1,1,Unknown,2,Crimes Against Property,8,Dacoity,2,Charge Sheeted,1,14.73236,74.722444,24.0,48.0,7,1,0,1,1,0
667,200220165202400003,202400003,2024-06-14,165,Devaraja PS,Mysuru,2,1,Unknown,3,Crimes Against Women,12,Domestic Violence,1,Under Investigation,,12.325001,76.650249,0.0,0.0,6,3,0,1,0,0
668,500050116202400001,202400001,2024-09-11,116,Electronic City PS,Bengaluru Urban,5,1,Unknown,1,Crimes Against Body,4,Assault,7,Pending Trial,1,12.92631,77.58561,48.0,120.0,9,4,0,1,0,1
669,100290179202500002,202500002,2025-09-23,179,Vijayanagara Town PS,Vijayanagara,1,2,Unknown,2,Crimes Against Property,8,Dacoity,2,Charge Sheeted,30,15.280758,76.433835,24.0,48.0,9,5,0,1,0,0
670,100050117202400010,202400010,2024-09-04,117,Koramangala PS,Bengaluru Urban,1,2,Unknown,9,Arms Act Offences,36,Illegal Arms Manufacturing,2,Charge Sheeted,6,12.920857,77.567557,48.0,48.0,8,4,0,1,1,0
671,300210163202500001,202500001,2025-07-30,163,Mandya Town PS,Mandya,3,2,Unknown,7,Cyber Crimes,27,Online Fraud,2,Charge Sheeted,1,12.57896,76.870131,0.0,0.0,7,0,0,1,0,0
672,100050117202400011,202400011,2024-10-12,117,Koramangala PS,Bengaluru Urban,1,2,Unknown,2,Crimes Against Property,9,Burglary,1,Under Investigation,,12.914028,77.652504,24.0,24.0,10,4,0,1,0,0
673,100210163202600001,202600001,2026-02-18,163,Mandya Town PS,Mandya,1,2,Unknown,7,Cyber Crimes,30,Data Theft,7,Pending Trial,1,12.541522,76.914442,24.0,0.0,2,2,0,1,1,1
674,100050127202400003,202400003,2024-07-22,127,Peenya PS,Bengaluru Urban,1,2,Unknown,4,Crimes Against Children,17,Child Trafficking,7,Pending Trial,36,13.083519,77.685386,48.0,96.0,7,0,0,1,1,1
675,300060130202500002,202500002,2025-08-03,130,Bidar Rural PS,Bidar,3,2,Unknown,8,Drug/Narcotic Offences,34,Drug Peddling,1,Under Investigation,,17.92964,77.537809,0.0,48.0,7,2,0,1,0,0
676,100160154202500003,202500003,2025-10-07,154,Haveri Rural PS,Haveri,1,1,Unknown,2,Crimes Against Property,55,Chain Snatching,2,Charge Sheeted,17,14.830483,75.399493,0.0,48.0,10,3,0,1,1,0
677,100060129202400004,202400004,2024-09-04,129,Bidar Town PS,Bidar,1,2,Unknown,2,Crimes Against Property,6,Theft,1,Under Investigation,,17.948054,77.480054,24.0,24.0,8,2,0,1,0,0
678,300220166202500001,202500001,2025-05-30,166,Jayalakshmipuram PS,Mysuru,3,2,Unknown,3,Crimes Against Women,14,Stalking,2,Charge Sheeted,1,12.333268,76.653731,48.0,144.0,5,4,0,1,1,0
679,100050128202500003,202500003,2025-04-04,128,Basavanagudi PS,Bengaluru Urban,1,1,Unknown,7,Cyber Crimes,28,Identity Theft,1,Under Investigation,,13.027249,77.669714,24.0,48.0,3,5,0,1,0,0
680,300250175202400001,202400001,2024-04-08,175,Shivamogga Town PS,Shivamogga,3,2,Unknown,7,Cyber Crimes,27,Online Fraud,2,Charge Sheeted,26,13.876323,75.601051,0.0,0.0,4,4,0,1,1,0
681,100110140202600002,202600002,2026-05-30,140,Mangalore North PS,Dakshina Kannada,1,2,Unknown,6,Economic Offences,23,Cheating,5,Closed (Undetected),,12.887784,74.881702,0.0,120.0,5,0,0,1,0,1
682,100030111202600001,202600001,2026-04-22,111,Khadebazar PS,Belagavi (Belgaum),1,2,Unknown,6,Economic Offences,23,Cheating,1,Under Investigation,,15.81561,74.501428,24.0,72.0,4,5,0,1,0,0
683,100140149202500004,202500004,2025-08-24,149,Gadag Town PS,Gadag,1,1,Unknown,6,Economic Offences,24,Criminal Breach of Trust,10,Abated,,15.465066,75.578878,24.0,24.0,8,2,0,1,0,0
684,100220171202500002,202500002,2025-08-20,171,Kuvempunagar PS,Mysuru,1,2,Unknown,2,Crimes Against Property,9,Burglary,7,Pending Trial,37,12.332777,76.681305,0.0,0.0,8,1,0,1,1,1
685,100030107202600003,202600003,2026-06-04,107,Market PS,Belagavi (Belgaum),1,2,Unknown,7,Cyber Crimes,27,Online Fraud,7,Pending Trial,1,15.866595,74.579254,48.0,144.0,5,4,0,1,1,1
686,100250175202600001,202600001,2026-03-23,175,Shivamogga Town PS,Shivamogga,1,3,Unknown,2,Crimes Against Property,10,Vehicle Theft,1,Under Investigation,,13.893427,75.554459,48.0,48.0,3,5,0,1,0,0
687,300220172202500001,202500001,2025-02-05,172,Bannimantap PS,Mysuru,3,3,Unknown,2,Crimes Against Property,6,Theft,7,Pending Trial,23,12.329044,76.67583,48.0,48.0,2,5,0,1,1,1
688,300050115202400003,202400003,2024-07-15,115,Whitefield PS,Bengaluru Urban,3,2,Unknown,3,Crimes Against Women,11,Dowry Death,3,Convicted,35,13.01354,77.511371,0.0,0.0,7,0,0,1,1,1
689,100030108202600001,202600001,2026-03-02,108,Tilakwadi PS,Belagavi (Belgaum),1,2,Unknown,2,Crimes Against Property,9,Burglary,2,Charge Sheeted,38,15.83548,74.559257,48.0,0.0,3,0,0,1,1,0
690,200220165202500003,202500003,2025-07-10,165,Devaraja PS,Mysuru,2,1,Unknown,2,Crimes Against Property,7,Robbery,1,Under Investigation,,12.318647,76.686647,0.0,24.0,7,5,0,1,0,0
691,100050116202600006,202600006,2026-06-14,116,Electronic City PS,Bengaluru Urban,1,2,Unknown,2,Crimes Against Property,7,Robbery,1,Under Investigation,,13.088826,77.530141,48.0,120.0,6,1,0,1,0,0
692,100050118202400003,202400003,2024-06-26,118,Jayanagar PS,Bengaluru Urban,1,2,Unknown,1,Crimes Against Body,4,Assault,1,Under Investigation,,12.933092,77.534637,24.0,0.0,6,2,0,1,0,0
693,100060130202500006,202500006,2025-03-28,130,Bidar Rural PS,Bidar,1,1,Unknown,7,Cyber Crimes,31,Phishing,3,Convicted,7,17.906214,77.542638,48.0,96.0,3,6,0,1,1,1
694,100010103202600003,202600003,2026-01-17,103,Bagalkote Rural PS,Bagalkote,1,2,Unknown,2,Crimes Against Property,7,Robbery,1,Under Investigation,,16.176586,75.674389,24.0,0.0,1,5,0,1,0,0
695,100300180202400003,202400003,2024-10-21,180,Vijayapura Town PS,Vijayapura,1,2,Unknown,2,Crimes Against Property,7,Robbery,3,Convicted,31,16.846146,75.651164,48.0,0.0,10,0,0,1,0,1
696,100280178202500005,202500005,2025-08-15,178,Uttara Kannada Town PS,Uttara Kannada,1,2,Unknown,1,Crimes Against Body,1,Murder,1,Under Investigation,,14.788569,74.662365,48.0,0.0,8,4,0,1,0,0
697,100220171202500003,202500003,2025-05-29,171,Kuvempunagar PS,Mysuru,1,1,Unknown,1,Crimes Against Body,4,Assault,2,Charge Sheeted,1,12.329194,76.658053,48.0,72.0,5,6,0,1,1,0
698,100140150202500007,202500007,2025-03-30,150,Gadag Rural PS,Gadag,1,2,Unknown,2,Crimes Against Property,6,Theft,6,Closed (False Case),,15.464557,75.632452,48.0,24.0,3,5,0,1,0,1
699,100120146202400002,202400002,2024-05-16,146,Davanagere Rural PS,Davanagere,1,2,Unknown,2,Crimes Against Property,55,Chain Snatching,6,Closed (False Case),,14.413637,75.920725,24.0,24.0,5,2,0,1,0,1
700,100180157202400002,202400002,2024-02-05,157,Kodagu Town PS,Kodagu,1,2,Unknown,4,Crimes Against Children,18,Child Labour,1,Under Investigation,,12.410192,75.761366,48.0,48.0,2,5,0,1,0,0
701,100220165202400006,202400006,2024-04-09,165,Devaraja PS,Mysuru,1,2,Unknown,11,Traffic Related Offences,42,Drunken Driving,1,Under Investigation,,12.317458,76.641521,0.0,0.0,4,3,0,1,0,0
702,300050118202400001,202400001,2024-12-16,118,Jayanagar PS,Bengaluru Urban,3,2,Unknown,13,Crimes Related to Documents/Property,47,Land Fraud,9,Compromised,,13.071099,77.673942,48.0,24.0,12,6,0,1,0,0
703,100050116202400012,202400012,2024-11-07,116,Electronic City PS,Bengaluru Urban,1,2,Unknown,6,Economic Offences,24,Criminal Breach of Trust,7,Pending Trial,1,12.960131,77.524216,48.0,96.0,10,3,0,1,1,1
704,300050115202400004,202400004,2024-03-18,115,Whitefield PS,Bengaluru Urban,3,2,Unknown,8,Drug/Narcotic Offences,34,Drug Peddling,2,Charge Sheeted,40,13.066558,77.598473,0.0,0.0,3,6,0,1,1,0
705,100050116202400013,202400013,2024-09-26,116,Electronic City PS,Bengaluru Urban,1,2,Unknown,3,Crimes Against Women,12,Domestic Violence,1,Under Investigation,,12.908989,77.67695,0.0,48.0,9,4,0,1,0,0
706,100010103202400004,202400004,2024-06-06,103,Bagalkote Rural PS,Bagalkote,1,2,Unknown,1,Crimes Against Body,3,Culpable Homicide,1,Under Investigation,,16.229738,75.681737,48.0,144.0,5,4,0,1,0,0
707,300170156202400001,202400001,2024-04-20,156,Kalaburagi (Gulbarga) Rural PS,Kalaburagi (Gulbarga),3,2,Unknown,2,Crimes Against Property,7,Robbery,5,Closed (Undetected),,17.376223,76.880314,24.0,48.0,4,1,0,1,0,1
708,100060130202400002,202400002,2024-07-22,130,Bidar Rural PS,Bidar,1,2,Unknown,3,Crimes Against Women,12,Domestic Violence,1,Under Investigation,,17.927838,77.538044,0.0,0.0,7,5,0,1,0,0
709,100300180202500002,202500002,2025-07-02,180,Vijayapura Town PS,Vijayapura,1,3,Unknown,4,Crimes Against Children,18,Child Labour,2,Charge Sheeted,1,16.876779,75.738453,0.0,96.0,6,4,0,1,1,0
710,100050121202600002,202600002,2026-03-08,121,Marathahalli PS,Bengaluru Urban,1,3,Unknown,1,Crimes Against Body,2,Attempt to Murder,4,Acquitted,35,13.092887,77.577208,24.0,96.0,3,1,0,1,0,1
711,300050115202500004,202500004,2025-04-07,115,Whitefield PS,Bengaluru Urban,3,1,Unknown,2,Crimes Against Property,6,Theft,2,Charge Sheeted,36,12.919402,77.636273,48.0,120.0,4,2,0,1,1,0
712,100150152202400001,202400001,2024-08-07,152,Hassan Rural PS,Hassan,1,2,Unknown,1,Crimes Against Body,3,Culpable Homicide,2,Charge Sheeted,1,12.957802,76.095112,48.0,48.0,8,6,0,1,1,0
713,100270177202600001,202600001,2026-01-06,177,Udupi Town PS,Udupi,1,2,Unknown,9,Arms Act Offences,35,Illegal Firearm Possession,7,Pending Trial,1,13.324235,74.708998,24.0,96.0,1,3,0,1,1,1
714,100050116202500013,202500013,2025-03-02,116,Electronic City PS,Bengaluru Urban,1,2,Unknown,2,Crimes Against Property,55,Chain Snatching,2,Charge Sheeted,33,12.933247,77.612573,24.0,24.0,2,3,0,1,1,0
715,100260176202500008,202500008,2025-06-09,176,Tumakuru Town PS,Tumakuru,1,2,Unknown,1,Crimes Against Body,4,Assault,2,Charge Sheeted,1,13.281136,77.085214,24.0,48.0,6,3,0,1,0,0
716,100050117202500010,202500010,2025-01-21,117,Koramangala PS,Bengaluru Urban,1,2,Unknown,2,Crimes Against Property,55,Chain Snatching,2,Charge Sheeted,1,13.07757,77.63704,48.0,48.0,1,6,0,1,1,0
717,800020104202500001,202500001,2025-01-06,104,Ballari (Bellary) Town PS,Ballari (Bellary),8,2,Unknown,11,Traffic Related Offences,41,Hit and Run,1,Under Investigation,,15.088187,76.892344,0.0,0.0,1,4,0,1,0,0
718,100290179202400003,202400003,2024-02-10,179,Vijayanagara Town PS,Vijayanagara,1,2,Unknown,3,Crimes Against Women,12,Domestic Violence,1,Under Investigation,,15.180658,76.401446,24.0,0.0,2,5,0,1,0,0
719,100090136202600004,202600004,2026-04-18,136,Chikkamagaluru Rural PS,Chikkamagaluru,1,1,Unknown,2,Crimes Against Property,55,Chain Snatching,2,Charge Sheeted,1,13.266476,75.740938,48.0,0.0,4,5,0,1,1,0
720,100230173202500007,202500007,2025-08-29,173,Raichur Town PS,Raichur,1,2,Unknown,2,Crimes Against Property,9,Burglary,1,Under Investigation,,16.153653,77.313664,48.0,24.0,8,3,0,1,0,0
721,100160154202400002,202400002,2024-08-21,154,Haveri Rural PS,Haveri,1,2,Unknown,3,Crimes Against Women,15,Acid Attack,1,Under Investigation,,14.830309,75.44569,0.0,0.0,8,4,0,1,0,0
722,100080134202600002,202600002,2026-02-13,134,Chikkaballapura Rural PS,Chikkaballapura,1,1,Unknown,1,Crimes Against Body,1,Murder,1,Under Investigation,,13.39916,77.758513,0.0,24.0,2,1,0,1,0,0
723,300020104202500003,202500003,2025-11-23,104,Ballari (Bellary) Town PS,Ballari (Bellary),3,1,Unknown,1,Crimes Against Body,3,Culpable Homicide,1,Under Investigation,,15.126465,76.948024,48.0,72.0,11,1,0,1,0,0
724,100050117202500011,202500011,2025-12-06,117,Koramangala PS,Bengaluru Urban,1,2,Unknown,2,Crimes Against Property,10,Vehicle Theft,2,Charge Sheeted,6,12.989689,77.617414,48.0,48.0,12,2,0,1,1,0
725,100050125202400002,202400002,2024-04-21,125,Rajajinagar PS,Bengaluru Urban,1,2,Unknown,10,Crimes Against Public Order,39,Promoting Enmity,1,Under Investigation,,12.948052,77.63006,0.0,96.0,4,1,0,1,0,0
726,100280178202400004,202400004,2024-09-24,178,Uttara Kannada Town PS,Uttara Kannada,1,2,Unknown,3,Crimes Against Women,11,Dowry Death,7,Pending Trial,1,14.750317,74.737511,0.0,24.0,9,1,0,1,1,1
727,300050117202400002,202400002,2024-08-23,117,Koramangala PS,Bengaluru Urban,3,2,Unknown,12,Environmental Offences,44,Illegal Tree Felling,7,Pending Trial,1,12.943724,77.622033,48.0,72.0,8,0,0,1,1,1
728,100110139202400002,202400002,2024-01-14,139,Mangalore City (Bunder) PS,Dakshina Kannada,1,2,Unknown,1,Crimes Against Body,4,Assault,1,Under Investigation,,12.897425,74.874292,24.0,48.0,1,1,0,1,0,0
729,100270177202500007,202500007,2025-10-06,177,Udupi Town PS,Udupi,1,1,Unknown,14,Sexual Offences,51,Unnatural Offence,1,Under Investigation,,13.30789,74.731723,24.0,120.0,9,1,0,1,0,0
730,300090136202600001,202600001,2026-02-18,136,Chikkamagaluru Rural PS,Chikkamagaluru,3,2,Unknown,1,Crimes Against Body,4,Assault,7,Pending Trial,10,13.272853,75.761097,24.0,48.0,2,0,0,1,1,1
731,100260176202600003,202600003,2026-06-15,176,Tumakuru Town PS,Tumakuru,1,2,Unknown,1,Crimes Against Body,4,Assault,1,Under Investigation,,13.299471,77.159089,48.0,0.0,6,0,0,1,0,0
732,400030106202500001,202500001,2025-05-17,106,Camp PS,Belagavi (Belgaum),4,2,Unknown,8,Drug/Narcotic Offences,32,Ganja Possession,1,Under Investigation,,15.873382,74.583321,0.0,24.0,5,3,0,1,0,0
733,100110139202500002,202500002,2025-08-09,139,Mangalore City (Bunder) PS,Dakshina Kannada,1,2,Unknown,2,Crimes Against Property,55,Chain Snatching,5,Closed (Undetected),,12.895949,74.846565,0.0,72.0,8,0,0,1,0,1
734,500260176202600001,202600001,2026-03-10,176,Tumakuru Town PS,Tumakuru,5,2,Unknown,11,Traffic Related Offences,41,Hit and Run,1,Under Investigation,,13.361309,77.158835,48.0,0.0,3,1,0,1,0,0
735,200280178202400002,202400002,2024-10-21,178,Uttara Kannada Town PS,Uttara Kannada,2,2,Unknown,3,Crimes Against Women,13,Sexual Harassment,2,Charge Sheeted,1,14.839743,74.687882,0.0,24.0,10,5,0,1,1,0
